Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-11-16 21:00:00+00:00,Stockholm,149.0,2.4,0.2,75.0,1.6,5.0,Residential
2024-11-16 22:00:00+00:00,Stockholm,148.0,2.3,0.2,74.0,1.6,5.0,Residential
2024-11-16 23:00:00+00:00,Stockholm,148.0,1.9,0.2,73.0,1.7,4.9,Residential
2024-11-17 00:00:00+00:00,Stockholm,147.0,1.5,0.1,73.0,1.5,4.4,Residential
2024-11-17 01:00:00+00:00,Stockholm,146.0,1.2,0.1,72.0,1.4,4.3,Residential
2024-11-17 02:00:00+00:00,Stockholm,146.0,1.1,0.1,70.0,1.5,4.2,Residential
2024-11-17 03:00:00+00:00,Stockholm,147.0,1.0,0.1,70.0,1.5,4.4,Residential
2024-11-17 04:00:00+00:00,Stockholm,148.0,1.1,0.1,69.0,1.5,4.4,Residential
2024-11-17 05:00:00+00:00,Stockholm,149.0,1.3,0.1,67.0,1.5,4.1,Residential
2024-11-17 06:00:00+00:00,Stockholm,152.0,1.6,0.1,65.0,1.6,4.1,Residential
2024-11-17 07:00:00+00:00,Stockholm,158.0,1.9,0.2,64.0,1.7,4.3,Residential
2024-11-17 08:00:00+00:00,Stockholm,159.0,2.3,0.2,62.0,1.8,4.2,Residential
2024-11-17 09:00:00+00:00,Stockholm,159.0,2.5,0.2,62.0,1.9,4.2,Residential
2024-11-17 10:00:00+00:00,Stockholm,159.0,2.8,0.2,63.0,1.8,4.0,Residential
2024-11-17 11:00:00+00:00,Stockholm,159.0,2.9,0.2,63.0,1.5,3.7,Residential
2024-11-17 12:00:00+00:00,Stockholm,158.0,3.3,0.1,65.0,1.3,3.2,Residential
2024-11-17 13:00:00+00:00,Stockholm,159.0,4.3,0.2,66.0,1.3,2.9,Residential
2024-11-17 14:00:00+00:00,Stockholm,161.0,5.6,0.2,65.0,1.5,3.0,Residential
2024-11-17 15:00:00+00:00,Stockholm,165.0,7.7,0.2,60.0,1.6,3.4,Residential
2024-11-17 16:00:00+00:00,Stockholm,169.0,9.1,0.3,56.0,1.7,3.8,Residential
2024-11-17 17:00:00+00:00,Stockholm,169.0,8.0,0.3,56.0,1.6,3.9,Residential
2024-11-17 18:00:00+00:00,Stockholm,165.0,6.2,0.3,58.0,1.3,3.0,Residential
2024-11-17 19:00:00+00:00,Stockholm,153.0,4.5,0.3,61.0,1.1,2.3,Residential
2024-11-17 20:00:00+00:00,Stockholm,148.0,3.6,0.3,61.0,1.0,1.9,Residential
2024-11-17 21:00:00+00:00,Stockholm,146.0,3.1,0.2,59.0,1.2,2.0,Residential
2024-11-17 22:00:00+00:00,Stockholm,151.0,2.2,0.2,57.0,1.3,2.3,Residential
2024-11-17 23:00:00+00:00,Stockholm,156.0,2.2,0.2,57.0,1.3,2.5,Residential
2024-11-18 00:00:00+00:00,Stockholm,156.0,2.3,0.2,58.0,1.0,1.9,Residential
2024-11-18 01:00:00+00:00,Stockholm,158.0,2.1,0.2,56.0,0.9,1.5,Residential
2024-11-18 02:00:00+00:00,Stockholm,159.0,1.7,0.2,58.0,1.1,2.2,Residential
2024-11-18 03:00:00+00:00,Stockholm,159.0,1.5,0.3,59.0,1.2,2.8,Residential
2024-11-18 04:00:00+00:00,Stockholm,160.0,1.5,0.3,59.0,1.2,2.9,Residential
2024-11-18 05:00:00+00:00,Stockholm,162.0,3.0,0.3,57.0,1.3,3.1,Residential
2024-11-18 06:00:00+00:00,Stockholm,173.0,6.3,0.3,55.0,2.1,6.3,Residential
2024-11-18 07:00:00+00:00,Stockholm,185.0,12.0,0.4,52.0,3.0,7.4,Residential
2024-11-18 08:00:00+00:00,Stockholm,182.0,11.0,0.4,52.0,2.9,6.6,Residential
2024-11-18 09:00:00+00:00,Stockholm,178.0,8.3,0.4,54.0,2.3,6.1,Residential
2024-11-18 10:00:00+00:00,Stockholm,172.0,7.1,0.4,56.0,2.1,5.2,Residential
2024-11-18 11:00:00+00:00,Stockholm,169.0,6.8,0.4,56.0,2.0,5.3,Residential
2024-11-18 12:00:00+00:00,Stockholm,168.0,6.5,0.3,57.0,2.0,5.2,Residential
2024-11-18 13:00:00+00:00,Stockholm,177.0,8.7,0.4,54.0,2.4,6.8,Residential
2024-11-18 14:00:00+00:00,Stockholm,185.0,13.4,0.5,52.0,3.0,8.9,Residential
2024-11-18 15:00:00+00:00,Stockholm,204.0,22.0,0.5,49.0,3.9,11.6,Residential
2024-11-18 16:00:00+00:00,Stockholm,219.0,27.5,0.5,43.0,4.4,12.4,Residential
2024-11-18 17:00:00+00:00,Stockholm,213.0,21.2,0.6,43.0,3.9,10.5,Residential
2024-11-18 18:00:00+00:00,Stockholm,193.0,15.9,0.6,45.0,3.9,8.0,Residential
2024-11-18 19:00:00+00:00,Stockholm,183.0,12.9,0.6,45.0,3.3,7.0,Residential
2024-11-18 20:00:00+00:00,Stockholm,179.0,12.2,0.6,44.0,3.3,6.8,Residential
2024-11-18 21:00:00+00:00,Stockholm,177.0,11.8,0.6,42.0,3.4,6.9,Residential
2024-11-18 22:00:00+00:00,Stockholm,177.0,11.2,0.6,41.0,3.3,6.4,Residential
2024-11-18 23:00:00+00:00,Stockholm,176.0,10.3,0.5,43.0,3.0,5.4,Residential
2024-11-19 00:00:00+00:00,Stockholm,170.0,8.3,0.4,44.0,3.1,4.4,Residential
2024-11-19 01:00:00+00:00,Stockholm,168.0,7.2,0.5,41.0,3.2,4.0,Residential
2024-11-19 02:00:00+00:00,Stockholm,167.0,6.5,0.5,40.0,3.3,4.9,Residential
2024-11-19 03:00:00+00:00,Stockholm,167.0,7.8,0.6,36.0,3.2,5.2,Residential
2024-11-19 04:00:00+00:00,Stockholm,168.0,9.3,0.7,33.0,3.3,5.4,Residential
2024-11-19 05:00:00+00:00,Stockholm,178.0,14.5,0.8,33.0,3.7,7.2,Residential
2024-11-19 06:00:00+00:00,Stockholm,206.0,26.8,0.9,21.0,5.7,13.2,Residential
2024-11-19 07:00:00+00:00,Stockholm,285.0,43.0,1.1,9.0,9.1,19.5,Residential
2024-11-19 08:00:00+00:00,Stockholm,330.0,49.8,1.4,4.0,10.1,27.6,Residential
2024-11-19 09:00:00+00:00,Stockholm,301.0,40.0,1.6,11.0,9.0,24.5,Residential
2024-11-19 10:00:00+00:00,Stockholm,284.0,35.0,1.5,16.0,9.0,17.8,Residential
2024-11-19 11:00:00+00:00,Stockholm,244.0,31.8,1.2,23.0,5.6,13.1,Residential
2024-11-19 12:00:00+00:00,Stockholm,221.0,30.0,1.1,31.0,4.9,11.2,Residential
2024-11-19 13:00:00+00:00,Stockholm,217.0,32.0,1.0,27.0,4.7,11.3,Residential
2024-11-19 14:00:00+00:00,Stockholm,216.0,34.2,0.9,26.0,5.0,11.5,Residential
2024-11-19 15:00:00+00:00,Stockholm,222.0,39.1,0.8,28.0,5.2,14.7,Residential
2024-11-19 16:00:00+00:00,Stockholm,215.0,38.3,0.8,29.0,5.0,14.1,Residential
2024-11-19 17:00:00+00:00,Stockholm,205.0,30.2,0.8,32.0,4.3,10.4,Residential
2024-11-19 18:00:00+00:00,Stockholm,184.0,22.8,0.8,36.0,3.5,8.0,Residential
2024-11-19 19:00:00+00:00,Stockholm,166.0,16.4,0.7,37.0,2.8,5.4,Residential
2024-11-19 20:00:00+00:00,Stockholm,159.0,12.8,0.5,38.0,2.0,4.2,Residential
2024-11-19 21:00:00+00:00,Stockholm,155.0,9.9,0.5,42.0,1.6,3.3,Residential
2024-11-19 22:00:00+00:00,Stockholm,149.0,7.4,0.4,47.0,1.3,2.6,Residential
2024-11-19 23:00:00+00:00,Stockholm,144.0,5.9,0.3,54.0,1.0,2.0,Residential
2024-11-20 00:00:00+00:00,Stockholm,142.0,4.1,0.2,56.0,0.8,1.6,Residential
2024-11-20 01:00:00+00:00,Stockholm,143.0,3.0,0.2,57.0,0.9,1.3,Residential
2024-11-20 02:00:00+00:00,Stockholm,141.0,2.4,0.2,53.0,0.8,1.3,Residential
2024-11-20 03:00:00+00:00,Stockholm,141.0,2.3,0.3,53.0,0.9,1.5,Residential
2024-11-20 04:00:00+00:00,Stockholm,144.0,2.4,0.3,53.0,1.3,1.6,Residential
2024-11-20 05:00:00+00:00,Stockholm,149.0,4.0,0.3,53.0,1.2,2.1,Residential
2024-11-20 06:00:00+00:00,Stockholm,154.0,5.1,0.3,52.0,1.7,3.3,Residential
2024-11-20 07:00:00+00:00,Stockholm,164.0,6.1,0.3,54.0,1.7,3.5,Residential
2024-11-20 08:00:00+00:00,Stockholm,160.0,5.8,0.3,53.0,1.8,2.5,Residential
2024-11-20 09:00:00+00:00,Stockholm,159.0,4.9,0.4,51.0,2.0,2.9,Residential
2024-11-20 10:00:00+00:00,Stockholm,156.0,4.2,0.3,52.0,1.6,3.0,Residential
2024-11-20 11:00:00+00:00,Stockholm,155.0,4.0,0.3,53.0,1.6,3.1,Residential
2024-11-20 12:00:00+00:00,Stockholm,157.0,4.1,0.3,53.0,1.6,3.1,Residential
2024-11-20 13:00:00+00:00,Stockholm,156.0,4.1,0.3,54.0,1.6,3.2,Residential
2024-11-20 14:00:00+00:00,Stockholm,157.0,4.3,0.3,56.0,1.7,3.2,Residential
2024-11-20 15:00:00+00:00,Stockholm,162.0,5.2,0.3,55.0,1.8,3.1,Residential
2024-11-20 16:00:00+00:00,Stockholm,162.0,6.6,0.3,52.0,2.0,3.5,Residential
2024-11-20 17:00:00+00:00,Stockholm,165.0,5.9,0.3,51.0,1.9,3.5,Residential
2024-11-20 18:00:00+00:00,Stockholm,160.0,4.6,0.3,51.0,1.4,2.6,Residential
2024-11-20 19:00:00+00:00,Stockholm,160.0,3.4,0.3,51.0,1.4,2.2,Residential
2024-11-20 20:00:00+00:00,Stockholm,159.0,3.0,0.2,51.0,1.2,1.8,Residential
2024-11-20 21:00:00+00:00,Stockholm,158.0,2.7,0.2,51.0,1.0,1.8,Residential
2024-11-20 22:00:00+00:00,Stockholm,157.0,2.2,0.2,51.0,1.0,1.6,Residential
2024-11-20 23:00:00+00:00,Stockholm,155.0,1.8,0.2,52.0,0.9,1.5,Residential
2024-11-21 00:00:00+00:00,Stockholm,154.0,1.4,0.1,55.0,1.0,1.4,Residential
2024-11-21 01:00:00+00:00,Stockholm,155.0,1.2,0.2,55.0,0.7,1.2,Residential
2024-11-21 02:00:00+00:00,Stockholm,154.0,1.1,0.2,57.0,0.6,0.9,Residential
2024-11-21 03:00:00+00:00,Stockholm,155.0,1.0,0.2,60.0,0.6,0.8,Residential
2024-11-21 04:00:00+00:00,Stockholm,154.0,1.0,0.2,60.0,0.6,0.9,Residential
2024-11-21 05:00:00+00:00,Stockholm,154.0,1.9,0.2,64.0,0.7,1.1,Residential
2024-11-21 06:00:00+00:00,Stockholm,157.0,3.5,0.3,65.0,1.1,2.0,Residential
2024-11-21 07:00:00+00:00,Stockholm,161.0,5.7,0.4,67.0,1.3,2.5,Residential
2024-11-21 08:00:00+00:00,Stockholm,160.0,5.3,0.4,66.0,1.3,2.3,Residential
2024-11-21 09:00:00+00:00,Stockholm,160.0,3.8,0.3,64.0,1.2,2.0,Residential
2024-11-21 10:00:00+00:00,Stockholm,159.0,3.2,0.4,64.0,1.2,1.9,Residential
2024-11-21 11:00:00+00:00,Stockholm,160.0,3.0,0.3,64.0,1.3,2.0,Residential
2024-11-21 12:00:00+00:00,Stockholm,160.0,3.2,0.3,65.0,1.3,2.0,Residential
2024-11-21 13:00:00+00:00,Stockholm,159.0,3.2,0.3,66.0,1.4,2.2,Residential
2024-11-21 14:00:00+00:00,Stockholm,161.0,3.8,0.3,65.0,1.4,2.6,Residential
2024-11-21 15:00:00+00:00,Stockholm,162.0,4.9,0.4,63.0,1.7,3.2,Residential
2024-11-21 16:00:00+00:00,Stockholm,164.0,6.3,0.4,65.0,1.6,2.9,Residential
2024-11-21 17:00:00+00:00,Stockholm,163.0,5.1,0.6,66.0,1.4,2.4,Residential
2024-11-21 18:00:00+00:00,Stockholm,161.0,3.9,0.5,67.0,1.5,2.1,Residential
2024-11-21 19:00:00+00:00,Stockholm,159.0,3.2,0.5,67.0,1.4,2.0,Residential
2024-11-21 20:00:00+00:00,Stockholm,158.0,2.7,0.5,67.0,1.4,1.9,Residential
2024-11-21 21:00:00+00:00,Stockholm,158.0,2.5,0.5,67.0,1.3,1.8,Residential
2024-11-21 22:00:00+00:00,Stockholm,157.0,2.4,0.5,66.0,1.3,1.6,Residential
2024-11-21 23:00:00+00:00,Stockholm,156.0,1.8,0.4,68.0,1.2,1.5,Residential
2024-11-22 00:00:00+00:00,Stockholm,154.0,1.4,0.5,68.0,1.2,1.4,Residential
2024-11-22 01:00:00+00:00,Stockholm,154.0,1.5,0.5,69.0,1.2,1.5,Residential
2024-11-22 02:00:00+00:00,Stockholm,154.0,1.5,0.5,70.0,1.1,1.4,Residential
2024-11-22 03:00:00+00:00,Stockholm,153.0,1.2,0.6,70.0,1.1,1.4,Residential
2024-11-22 04:00:00+00:00,Stockholm,153.0,1.4,0.6,71.0,1.2,1.5,Residential
2024-11-22 05:00:00+00:00,Stockholm,157.0,3.4,0.6,71.0,1.4,2.2,Residential
2024-11-22 06:00:00+00:00,Stockholm,168.0,6.7,0.6,71.0,1.5,3.5,Residential
2024-11-22 07:00:00+00:00,Stockholm,174.0,10.2,0.6,68.0,1.9,4.9,Residential
2024-11-22 08:00:00+00:00,Stockholm,170.0,8.2,0.6,69.0,2.0,4.4,Residential
2024-11-22 09:00:00+00:00,Stockholm,168.0,6.6,0.6,72.0,1.8,3.4,Residential
2024-11-22 10:00:00+00:00,Stockholm,168.0,5.8,0.6,72.0,1.9,3.1,Residential
2024-11-22 11:00:00+00:00,Stockholm,166.0,6.3,0.6,71.0,1.9,3.5,Residential
2024-11-22 12:00:00+00:00,Stockholm,168.0,6.3,0.6,71.0,2.2,3.5,Residential
2024-11-22 13:00:00+00:00,Stockholm,167.0,7.3,0.6,69.0,2.1,3.5,Residential
2024-11-22 14:00:00+00:00,Stockholm,173.0,9.5,0.6,65.0,2.4,4.4,Residential
2024-11-22 15:00:00+00:00,Stockholm,184.0,12.0,0.7,64.0,2.9,6.3,Residential
2024-11-22 16:00:00+00:00,Stockholm,187.0,14.8,0.7,63.0,3.3,6.0,Residential
2024-11-22 17:00:00+00:00,Stockholm,185.0,12.7,0.7,64.0,3.4,5.2,Residential
2024-11-22 18:00:00+00:00,Stockholm,176.0,9.6,0.7,69.0,3.3,4.9,Residential
2024-11-22 19:00:00+00:00,Stockholm,168.0,6.8,0.7,71.0,3.2,4.8,Residential
2024-11-22 20:00:00+00:00,Stockholm,167.0,6.6,0.7,71.0,3.2,4.8,Residential
2024-11-22 21:00:00+00:00,Stockholm,170.0,6.6,0.7,71.0,3.2,4.8,Residential
2024-11-22 22:00:00+00:00,Stockholm,169.0,6.3,0.7,71.0,2.9,3.9,Residential
2024-11-22 23:00:00+00:00,Stockholm,167.0,6.0,0.7,69.0,2.8,3.8,Residential
2024-11-23 00:00:00+00:00,Stockholm,164.0,5.0,0.6,69.0,2.7,4.1,Residential
2024-11-23 01:00:00+00:00,Stockholm,164.0,4.9,0.7,68.0,2.6,3.5,Residential
2024-11-23 02:00:00+00:00,Stockholm,161.0,4.3,0.7,68.0,2.5,3.3,Residential
2024-11-23 03:00:00+00:00,Stockholm,160.0,4.2,0.7,69.0,2.6,3.0,Residential
2024-11-23 04:00:00+00:00,Stockholm,161.0,3.9,0.7,69.0,2.8,3.1,Residential
2024-11-23 05:00:00+00:00,Stockholm,162.0,3.8,0.7,68.0,2.6,3.2,Residential
2024-11-23 06:00:00+00:00,Stockholm,170.0,3.7,0.7,67.0,2.7,3.5,Residential
2024-11-23 07:00:00+00:00,Stockholm,175.0,4.2,0.7,65.0,2.8,3.5,Residential
2024-11-23 08:00:00+00:00,Stockholm,183.0,4.4,0.6,65.0,2.8,4.0,Residential
2024-11-23 09:00:00+00:00,Stockholm,183.0,5.3,0.6,64.0,3.0,4.2,Residential
2024-11-23 10:00:00+00:00,Stockholm,190.0,6.6,0.6,64.0,3.3,5.2,Residential
2024-11-23 11:00:00+00:00,Stockholm,188.0,7.4,0.6,63.0,3.5,5.3,Residential
2024-11-23 12:00:00+00:00,Stockholm,189.0,8.7,0.5,62.0,3.5,5.8,Residential
2024-11-23 13:00:00+00:00,Stockholm,189.0,10.9,0.5,60.0,3.6,6.2,Residential
2024-11-23 14:00:00+00:00,Stockholm,192.0,12.3,0.5,58.0,3.3,6.3,Residential
2024-11-23 15:00:00+00:00,Stockholm,194.0,12.9,0.5,56.0,3.5,6.4,Residential
2024-11-23 16:00:00+00:00,Stockholm,202.0,14.9,0.5,54.0,3.8,6.6,Residential
2024-11-23 17:00:00+00:00,Stockholm,205.0,13.8,0.5,53.0,4.2,6.2,Residential
2024-11-23 18:00:00+00:00,Stockholm,196.0,11.5,0.5,54.0,4.1,6.4,Residential
2024-11-23 19:00:00+00:00,Stockholm,190.0,9.7,0.5,55.0,4.3,6.3,Residential
2024-11-23 20:00:00+00:00,Stockholm,187.0,10.5,0.5,54.0,4.6,6.3,Residential
2024-11-23 21:00:00+00:00,Stockholm,188.0,10.6,0.5,54.0,4.7,6.3,Residential
2024-11-23 22:00:00+00:00,Stockholm,187.0,10.8,0.5,55.0,4.5,6.2,Residential
2024-11-23 23:00:00+00:00,Stockholm,184.0,8.9,0.5,57.0,4.3,5.8,Residential
2024-11-24 00:00:00+00:00,Stockholm,175.0,8.1,0.5,57.0,4.0,5.2,Residential
2024-11-24 01:00:00+00:00,Stockholm,170.0,7.1,0.4,60.0,3.6,4.6,Residential
2024-11-24 02:00:00+00:00,Stockholm,166.0,7.0,0.5,58.0,3.6,4.5,Residential
2024-11-24 03:00:00+00:00,Stockholm,165.0,8.6,0.5,55.0,3.5,4.8,Residential
2024-11-24 04:00:00+00:00,Stockholm,163.0,8.3,0.6,49.0,3.4,5.1,Residential
2024-11-24 05:00:00+00:00,Stockholm,163.0,7.4,0.6,54.0,3.5,5.2,Residential
2024-11-24 06:00:00+00:00,Stockholm,181.0,9.3,0.7,57.0,3.6,5.4,Residential
2024-11-24 07:00:00+00:00,Stockholm,211.0,10.4,0.9,53.0,3.7,6.3,Residential
2024-11-24 08:00:00+00:00,Stockholm,212.0,10.5,0.8,51.0,3.8,6.8,Residential
2024-11-24 09:00:00+00:00,Stockholm,194.0,9.4,0.6,54.0,3.5,6.2,Residential
2024-11-24 10:00:00+00:00,Stockholm,183.0,8.2,0.5,56.0,3.1,6.7,Residential
2024-11-24 11:00:00+00:00,Stockholm,194.0,9.0,0.6,49.0,5.0,8.7,Residential
2024-11-24 12:00:00+00:00,Stockholm,191.0,8.0,0.5,50.0,4.9,9.8,Residential
2024-11-24 13:00:00+00:00,Stockholm,178.0,7.4,0.4,61.0,3.9,7.3,Residential
2024-11-24 14:00:00+00:00,Stockholm,170.0,6.7,0.4,71.0,3.8,5.6,Residential
2024-11-24 15:00:00+00:00,Stockholm,176.0,6.1,0.5,72.0,3.0,5.4,Residential
2024-11-24 16:00:00+00:00,Stockholm,183.0,5.9,0.4,66.0,3.2,5.6,Residential
2024-11-24 17:00:00+00:00,Stockholm,186.0,5.3,0.3,61.0,3.3,6.4,Residential
2024-11-24 18:00:00+00:00,Stockholm,177.0,4.7,0.3,61.0,3.0,4.9,Residential
2024-11-24 19:00:00+00:00,Stockholm,163.0,5.0,0.3,60.0,2.5,3.3,Residential
2024-11-24 20:00:00+00:00,Stockholm,156.0,5.1,0.2,57.0,2.5,3.2,Residential
2024-11-24 21:00:00+00:00,Stockholm,151.0,4.5,0.3,55.0,2.8,3.7,Residential
2024-11-24 22:00:00+00:00,Stockholm,147.0,4.3,0.2,56.0,4.1,5.8,Residential
2024-11-24 23:00:00+00:00,Stockholm,144.0,4.8,0.2,57.0,5.2,8.2,Residential
2024-11-25 00:00:00+00:00,Stockholm,140.0,4.5,0.4,56.0,6.4,9.6,Residential
2024-11-25 01:00:00+00:00,Stockholm,137.0,4.2,0.4,57.0,6.8,11.0,Residential
2024-11-25 02:00:00+00:00,Stockholm,138.0,3.7,0.5,57.0,7.7,13.0,Residential
2024-11-25 03:00:00+00:00,Stockholm,140.0,3.6,0.5,57.0,7.7,13.6,Residential
2024-11-25 04:00:00+00:00,Stockholm,141.0,3.5,0.5,58.0,7.6,14.0,Residential
2024-11-25 05:00:00+00:00,Stockholm,142.0,4.6,0.6,58.0,7.2,13.9,Residential
2024-11-25 06:00:00+00:00,Stockholm,151.0,6.1,0.7,58.0,7.0,13.1,Residential
2024-11-25 07:00:00+00:00,Stockholm,153.0,7.9,0.7,56.0,6.3,13.5,Residential
2024-11-25 08:00:00+00:00,Stockholm,153.0,7.1,0.7,58.0,5.6,13.8,Residential
2024-11-25 09:00:00+00:00,Stockholm,151.0,6.3,0.6,60.0,5.3,11.5,Residential
2024-11-25 10:00:00+00:00,Stockholm,150.0,6.4,0.6,63.0,5.1,11.3,Residential
2024-11-25 11:00:00+00:00,Stockholm,150.0,6.9,0.6,62.0,4.6,10.0,Residential
2024-11-25 12:00:00+00:00,Stockholm,154.0,7.6,0.6,61.0,4.6,9.5,Residential
2024-11-25 13:00:00+00:00,Stockholm,155.0,8.5,0.5,59.0,4.7,8.5,Residential
2024-11-25 14:00:00+00:00,Stockholm,157.0,10.0,0.5,59.0,4.9,8.9,Residential
2024-11-25 15:00:00+00:00,Stockholm,161.0,12.4,0.5,59.0,4.9,8.8,Residential
2024-11-25 16:00:00+00:00,Stockholm,162.0,12.6,0.4,58.0,4.8,8.3,Residential
2024-11-25 17:00:00+00:00,Stockholm,162.0,9.0,0.4,56.0,4.3,7.9,Residential
2024-11-25 18:00:00+00:00,Stockholm,153.0,7.1,0.4,57.0,3.9,7.5,Residential
2024-11-25 19:00:00+00:00,Stockholm,148.0,6.5,0.4,58.0,4.0,6.3,Residential
2024-11-25 20:00:00+00:00,Stockholm,146.0,6.0,0.4,56.0,4.1,5.6,Residential
2024-11-25 21:00:00+00:00,Stockholm,144.0,5.6,0.4,55.0,4.0,5.4,Residential
2024-11-25 22:00:00+00:00,Stockholm,142.0,5.7,0.3,53.0,3.6,4.9,Residential
2024-11-25 23:00:00+00:00,Stockholm,141.0,5.7,0.3,52.0,3.3,4.6,Residential
2024-11-26 00:00:00+00:00,Stockholm,140.0,5.2,0.3,50.0,3.3,4.2,Residential
2024-11-26 01:00:00+00:00,Stockholm,140.0,4.9,0.4,49.0,3.5,4.5,Residential
2024-11-26 02:00:00+00:00,Stockholm,140.0,4.4,0.4,50.0,3.5,4.7,Residential
2024-11-26 03:00:00+00:00,Stockholm,141.0,4.5,0.3,52.0,3.2,4.8,Residential
2024-11-26 04:00:00+00:00,Stockholm,143.0,4.3,0.3,54.0,3.1,5.0,Residential
2024-11-26 05:00:00+00:00,Stockholm,145.0,4.8,0.3,56.0,3.7,5.9,Residential
2024-11-26 06:00:00+00:00,Stockholm,155.0,9.0,0.3,56.0,4.9,7.8,Residential
2024-11-26 07:00:00+00:00,Stockholm,175.0,14.0,0.4,53.0,5.2,8.7,Residential
2024-11-26 08:00:00+00:00,Stockholm,174.0,10.2,0.4,54.0,4.6,8.2,Residential
2024-11-26 09:00:00+00:00,Stockholm,167.0,9.0,0.4,58.0,4.4,8.5,Residential
2024-11-26 10:00:00+00:00,Stockholm,168.0,7.9,0.4,59.0,4.3,8.6,Residential
2024-11-26 11:00:00+00:00,Stockholm,167.0,7.9,0.4,60.0,3.8,8.4,Residential
2024-11-26 12:00:00+00:00,Stockholm,166.0,8.3,0.4,60.0,3.7,8.0,Residential
2024-11-26 13:00:00+00:00,Stockholm,167.0,8.4,0.4,62.0,3.7,7.9,Residential
2024-11-26 14:00:00+00:00,Stockholm,171.0,10.2,0.4,62.0,3.8,8.0,Residential
2024-11-26 15:00:00+00:00,Stockholm,177.0,12.4,0.3,60.0,4.3,9.6,Residential
2024-11-26 16:00:00+00:00,Stockholm,180.0,15.7,0.4,59.0,4.5,8.3,Residential
2024-11-26 17:00:00+00:00,Stockholm,177.0,12.0,0.4,62.0,3.8,7.8,Residential
2024-11-26 18:00:00+00:00,Stockholm,167.0,7.5,0.4,61.0,3.8,6.8,Residential
2024-11-26 19:00:00+00:00,Stockholm,163.0,6.2,0.3,61.0,3.7,6.1,Residential
2024-11-26 20:00:00+00:00,Stockholm,164.0,6.0,0.3,62.0,2.8,4.7,Residential
2024-11-26 21:00:00+00:00,Stockholm,164.0,5.9,0.3,60.0,2.6,4.5,Residential
2024-11-26 22:00:00+00:00,Stockholm,162.0,5.4,0.3,60.0,2.5,4.6,Residential
2024-11-26 23:00:00+00:00,Stockholm,159.0,4.9,0.3,61.0,2.5,4.8,Residential
2024-11-27 00:00:00+00:00,Stockholm,155.0,3.5,0.2,60.0,2.6,4.6,Residential
2024-11-27 01:00:00+00:00,Stockholm,153.0,3.7,0.2,58.0,2.6,4.8,Residential
2024-11-27 02:00:00+00:00,Stockholm,153.0,3.4,0.2,56.0,2.8,5.3,Residential
2024-11-27 03:00:00+00:00,Stockholm,153.0,3.4,0.2,55.0,2.8,5.5,Residential
2024-11-27 04:00:00+00:00,Stockholm,153.0,3.7,0.2,54.0,2.9,5.7,Residential
2024-11-27 05:00:00+00:00,Stockholm,154.0,6.4,0.3,54.0,3.3,5.5,Residential
2024-11-27 06:00:00+00:00,Stockholm,171.0,13.4,0.3,54.0,4.2,9.1,Residential
2024-11-27 07:00:00+00:00,Stockholm,201.0,24.9,0.4,45.0,4.9,13.0,Residential
2024-11-27 08:00:00+00:00,Stockholm,213.0,23.8,0.5,37.0,5.3,11.1,Residential
2024-11-27 09:00:00+00:00,Stockholm,212.0,23.1,0.5,45.0,4.9,9.1,Residential
2024-11-27 10:00:00+00:00,Stockholm,210.0,21.6,0.5,43.0,5.0,10.6,Residential
2024-11-27 11:00:00+00:00,Stockholm,210.0,23.8,0.5,38.0,5.8,11.2,Residential
2024-11-27 12:00:00+00:00,Stockholm,215.0,25.0,0.5,32.0,6.4,13.9,Residential
2024-11-27 13:00:00+00:00,Stockholm,221.0,26.0,0.5,27.0,7.0,15.5,Residential
2024-11-27 14:00:00+00:00,Stockholm,230.0,31.5,0.5,25.0,7.7,17.2,Residential
2024-11-27 15:00:00+00:00,Stockholm,248.0,37.6,0.7,17.0,8.3,18.6,Residential
2024-11-27 16:00:00+00:00,Stockholm,256.0,38.4,0.8,17.0,8.7,17.5,Residential
2024-11-27 17:00:00+00:00,Stockholm,262.0,36.2,0.7,15.0,8.4,15.2,Residential
2024-11-27 18:00:00+00:00,Stockholm,235.0,34.1,0.7,16.0,8.8,14.4,Residential
2024-11-27 19:00:00+00:00,Stockholm,214.0,24.1,0.8,27.0,6.7,13.1,Residential
2024-11-27 20:00:00+00:00,Stockholm,181.0,17.7,0.7,40.0,4.2,8.9,Residential
2024-11-27 21:00:00+00:00,Stockholm,172.0,11.5,0.4,43.0,3.3,6.3,Residential
2024-11-27 22:00:00+00:00,Stockholm,165.0,8.3,0.3,45.0,3.0,5.8,Residential
2024-11-27 23:00:00+00:00,Stockholm,161.0,5.9,0.3,47.0,2.7,4.8,Residential
2024-11-28 00:00:00+00:00,Stockholm,158.0,4.2,0.2,50.0,2.4,3.6,Residential
2024-11-28 01:00:00+00:00,Stockholm,157.0,3.5,0.2,48.0,2.3,3.3,Residential
2024-11-28 02:00:00+00:00,Stockholm,156.0,3.5,0.2,44.0,2.2,3.2,Residential
2024-11-28 03:00:00+00:00,Stockholm,158.0,3.3,0.2,43.0,2.2,3.4,Residential
2024-11-28 04:00:00+00:00,Stockholm,158.0,3.1,0.2,43.0,2.3,3.5,Residential
2024-11-28 05:00:00+00:00,Stockholm,159.0,5.0,0.3,46.0,2.4,4.7,Residential
